gia_ban,loai_hinh,dien_tich_dat,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,dac_diem,chieu_ngang,duong_lon,vi_tri_dat,garage,san_vuon,hai_mat_tien,view,vi_tri_trung_tam,truong_hoc,san_bay,benh_vien,sieu_thi,giao_thong,giai_tri,dia_diem_dac_biet,phuong,gia_m2_tham_khao
4199000000.0,"Nhà ngõ, hẻm",23.0,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường An Hội Tây,122490000.0
4950000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Phường An Hội Tây,122490000.0
4860000000.0,"Nhà ngõ, hẻm",35.0,Đã có sổ,4.0,2.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường An Hội Đông,103440000.0
4680000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,4.0,2.0,4.0,Nội thất cao cấp,Thông thường,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Phường Gò Vấp,120420000.0
2680000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,1.0,2.0,2.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Phường Gò Vấp,112500000.0
6700000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,4.0,5.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường An Hội Tây,112380000.0
9280000000.0,"Nhà mặt phố, mặt tiền",70.0,Đã có sổ,5.0,5.0,5.0,Không rõ,Thông thường,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Phường Thông Tây Hội,142330000.0
5450000000.0,"Nhà ngõ, hẻm",45.0,Đã có sổ,4.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,3.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Phường Gò Vấp,121760000.0
6550000000.0,"Nhà ngõ, hẻm",42.0,Đã có sổ,3.0,3.0,4.0,Nội thất cao cấp,Thông thường,4.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Gò Vấp,160910000.0
5850000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,3.0,2.0,2.0,Không rõ,Nhà nát,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Phường Thông Tây Hội,127780000.0
3380000000.0,"Nhà ngõ, hẻm",24.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Hẻm xe hơi,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường An Hội Tây,136290000.0
23900000000.0,"Nhà ngõ, hẻm",130.0,Đã có sổ,10.0,6.0,7.0,Nội thất cao cấp,Hẻm xe hơi,5.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Phường An Nhơn,143500000.0
5790000000.0,"Nhà ngõ, hẻm",47.5,Đã có sổ,3.0,4.0,3.0,Không rõ,Thông thường,3.3,0,0,0,0,0,0,1,1,1,0,1,0,0,0,Phường Hạnh Thông,128330000.00000001
6000000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,3.0,4.0,4.0,Hoàn thiện cơ bản,Hẻm xe hơi,5.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,Phường An Hội Tây,128990000.00000001
2049999999.9999998,"Nhà ngõ, hẻm",15.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Phường Hạnh Thông,131669999.99999999
2940000000.0,"Nhà ngõ, hẻm",20.5,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Thông thường,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Phường Hạnh Thông,115380000.0
4190000000.0000005,"Nhà ngõ, hẻm",27.0,Đã có sổ,2.0,3.0,4.0,Nội thất đầy đủ,Thông thường,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Hạnh Thông,115380000.0
10900000000.0,"Nhà ngõ, hẻm",88.0,Đã có sổ,6.0,6.0,5.0,Nội thất cao cấp,Hẻm xe hơi,4.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường An Hội Tây,114290000.0
3100000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,Phường An Nhơn,116590000.0
3900000000.0,"Nhà ngõ, hẻm",39.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Hạnh Thông,128330000.00000001
5890000000.0,"Nhà ngõ, hẻm",76.0,Đã có sổ,3.0,3.0,2.0,Nội thất cao cấp,Hiện trạng khác,5.4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Phường An Nhơn,120000000.0
3000000000.0,"Nhà ngõ, hẻm",40.0,Chưa xác định,3.0,3.0,3.0,Không rõ,Thông thường,4.0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,Phường An Hội Tây,128990000.00000001
4000000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,4.0,3.0,4.0,Không rõ,Thông thường,6.3,1,0,0,0,0,0,1,1,1,0,0,1,0,0,Phường An Hội Tây,114290000.0
5780000000.0,"Nhà ngõ, hẻm",72.0,Đã có sổ,5.0,3.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Phường Thông Tây Hội,125000000.0
3550000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Hẻm xe hơi,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường An Hội Tây,122490000.0
7800000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,3.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường An Hội Đông,126920000.0
3790000000.0,"Nhà ngõ, hẻm",36.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thông Tây Hội,102750000.0
6860000000.0,"Nhà ngõ, hẻm",68.0,Đã có sổ,4.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường An Nhơn,143500000.0
2480000000.0,"Nhà ngõ, hẻm",21.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường An Hội Đông,85240000.0
24500000000.0,"Nhà mặt phố, mặt tiền",137.0,Đã có sổ,8.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thông Tây Hội,128270000.00000001
17500000000.0,"Nhà ngõ, hẻm",113.0,Chưa xác định,4.0,5.0,3.0,Không rõ,Thông thường,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Hạnh Thông,128000000.0
20700000000.0,"Nhà mặt phố, mặt tiền",210.0,Đã có sổ,7.0,6.0,3.0,Không rõ,Thông thường,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường An Hội Tây,146880000.0
21000000000.0,"Nhà mặt phố, mặt tiền",90.0,Đã có sổ,10.0,6.0,3.0,Không rõ,Thông thường,4.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Phường An Hội Tây,132910000.0
2500000000.0,"Nhà ngõ, hẻm",24.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường An Hội Tây,128330000.00000001
7500000000.0,"Nhà ngõ, hẻm",105.0,Đã có sổ,3.0,2.0,2.0,Nội thất đầy đủ,Nhà nở hậu,5.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Phường An Hội Đông,110610000.0
2980000000.0,"Nhà ngõ, hẻm",15.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Thông thường,4.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Phường Hạnh Thông,112500000.0
5800000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,Phường Gò Vấp,160910000.0
7500000000.0,"Nhà mặt phố, mặt tiền",60.0,Đã có sổ,3.0,3.0,2.0,Nội thất đầy đủ,Thông thường,3.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Phường An Nhơn,80610000.0
4000000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,1.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Phường Thông Tây Hội,127780000.0
7000000000.0,"Nhà ngõ, hẻm",54.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Phường Thông Tây Hội,137400000.0
8000000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,4.0,3.0,5.0,Nội thất cao cấp,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Phường An Hội Tây,122490000.0
6250000000.0,"Nhà ngõ, hẻm",80.0,Chưa xác định,2.0,1.0,3.0,Không rõ,Thông thường,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thông Tây Hội,117640000.0
5200000000.0,"Nhà ngõ, hẻm",62.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,Phường An Hội Đông,103000000.0
3050000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,1.0,2.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Phường Thông Tây Hội,107790000.0
5650000000.0,"Nhà ngõ, hẻm",32.1,Chưa xác định,2.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Phường An Nhơn,96270000.0
6570000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,4.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thông Tây Hội,125000000.0
3650000000.0,"Nhà ngõ, hẻm",45.0,Đã có sổ,2.0,1.0,1.0,Hoàn thiện cơ bản,Nhà nở hậu,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Phường Hạnh Thông,160900000.0
4890000000.0,"Nhà ngõ, hẻm",24.0,Đã có sổ,2.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Hạnh Thông,128330000.00000001
16000000000.0,"Nhà mặt phố, mặt tiền",70.5,Đã có sổ,6.0,3.0,3.0,Nội thất đầy đủ,Thông thường,4.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Phường An Hội Tây,119050000.0
4500000000.0,"Nhà ngõ, hẻm",26.0,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Phường An Nhơn,116590000.0
4200000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Nhà nở hậu,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Phường An Hội Tây,122490000.0
6850000000.0,"Nhà ngõ, hẻm",65.0,Đã có sổ,5.0,5.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Hạnh Thông,142250000.0
4000000000.0,"Nhà ngõ, hẻm",40.0,Chưa xác định,2.0,3.0,3.0,Không rõ,Thông thường,4.0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,Phường An Hội Tây,128330000.00000001
5650000000.0,"Nhà ngõ, hẻm",42.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,Phường An Nhơn,96270000.0
6550000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,4.0,3.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Phường Thông Tây Hội,127780000.0
1850000000.0,"Nhà ngõ, hẻm",12.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Nhà nở hậu,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Phường Gò Vấp,112500000.0
7980000000.0,"Nhà ngõ, hẻm",57.4,Đã có sổ,4.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,Phường An Hội Đông,122730000.0
7020000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,2.0,2.0,1.0,Bàn giao thô,Hẻm xe hơi,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường An Hội Tây,122490000.0
4150000000.0000005,"Nhà ngõ, hẻm",27.1,Đã có sổ,2.0,3.0,4.0,Nội thất đầy đủ,Thông thường,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Phường Hạnh Thông,115380000.0
2850000000.0,"Nhà ngõ, hẻm",18.0,Đã có sổ,2.0,1.0,2.0,Không rõ,Hẻm xe hơi,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Phường Thông Tây Hội,102750000.0
1900000000.0,"Nhà ngõ, hẻm",20.0,Chưa xác định,1.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Phường An Hội Tây,114290000.0
5800000000.0,"Nhà ngõ, hẻm",61.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Nhà dính quy hoạch / lộ giới,4.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Phường An Hội Tây,123940000.0
5900000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,4.0,3.0,4.0,Không rõ,Nhà nở hậu,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường An Hội Tây,130360000.00000001
3280000000.0,"Nhà ngõ, hẻm",14.0,Đã có sổ,2.0,2.0,3.0,Nội thất đầy đủ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Phường Hạnh Thông,109380000.0
5600000000.0,"Nhà ngõ, hẻm",48.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Thông thường,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Gò Vấp,112500000.0
4190000000.0000005,"Nhà ngõ, hẻm",28.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Thông thường,5.8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Phường Hạnh Thông,109380000.0
3150000000.0,"Nhà ngõ, hẻm",17.0,Đã có sổ,2.0,3.0,3.0,Nội thất đầy đủ,Thông thường,3.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường An Nhơn,140390000.0
6290000000.0,"Nhà ngõ, hẻm",63.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường An Hội Tây,130360000.00000001
6450000000.0,"Nhà ngõ, hẻm",79.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,5.1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Phường An Hội Tây,114290000.0
2950000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,2.0,2.0,3.0,Nội thất đầy đủ,Thông thường,4.0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,Phường An Hội Tây,122490000.0
5650000000.0,"Nhà ngõ, hẻm",66.0,Chưa xác định,4.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Phường Hạnh Thông,128330000.00000001
5650000000.0,"Nhà ngõ, hẻm",43.0,Chưa xác định,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Phường An Nhơn,96270000.0
3140000000.0,"Nhà ngõ, hẻm",17.4,Đã có sổ,2.0,3.0,3.0,Nội thất đầy đủ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Phường An Nhơn,140390000.0
4880000000.0,"Nhà ngõ, hẻm",35.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Thông thường,3.5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Phường Thông Tây Hội,113540000.0
5790000000.0,"Nhà ngõ, hẻm",43.0,Đã có sổ,4.0,3.0,4.0,Nội thất cao cấp,Thông thường,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường An Hội Tây,102640000.0
6900000000.0,"Nhà ngõ, hẻm",87.0,Đã có sổ,3.0,4.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Hạnh Thông,84560000.0
5950000000.0,"Nhà ngõ, hẻm",48.0,Đã có sổ,4.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,Phường Thông Tây Hội,137400000.0
6550000000.0,"Nhà ngõ, hẻm",42.0,Đã có sổ,3.0,4.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Phường Thông Tây Hội,119050000.0
4850000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.05,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Phường Thông Tây Hội,119340000.0
4250000000.0,"Nhà ngõ, hẻm",21.0,Đã có sổ,2.0,2.0,3.0,Nội thất cao cấp,Hẻm xe hơi,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường An Hội Đông,110610000.0
6300000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,Phường Hạnh Thông,150000000.0
21200000000.0,"Nhà ngõ, hẻm",204.0,Đã có sổ,5.0,6.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Phường An Hội Tây,114290000.0
6890000000.0,"Nhà mặt phố, mặt tiền",75.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường An Nhơn,117650000.0
5400000000.0,"Nhà ngõ, hẻm",53.0,Đã có sổ,3.0,2.0,2.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường An Hội Đông,103440000.0
7600000000.0,"Nhà ngõ, hẻm",39.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,3.7,0,1,0,1,0,0,0,1,1,0,1,0,0,0,Phường Thông Tây Hội,117640000.0
5450000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,Phường An Hội Đông,122730000.0
4970000000.0,"Nhà ngõ, hẻm",39.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Nhà nở hậu,3.5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Phường Gò Vấp,112500000.0
6690000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,2.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Thông Tây Hội,132259999.99999999
2980000000.0,"Nhà ngõ, hẻm",14.0,Đã có sổ,2.0,2.0,3.0,Nội thất cao cấp,Nhà nở hậu,3.9,0,0,0,1,0,0,1,1,0,0,1,0,0,0,Phường An Hội Đông,110610000.0
2680000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Nhà nở hậu,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Phường Thông Tây Hội,102750000.0
3650000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,2.0,2.0,3.0,Nội thất cao cấp,Nhà nở hậu,3.0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,Phường An Hội Tây,128330000.00000001
2980000000.0,"Nhà ngõ, hẻm",15.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Thông thường,3.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Phường Hạnh Thông,112500000.0
5380000000.0,"Nhà ngõ, hẻm",45.0,Đã có sổ,3.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Phường Gò Vấp,112500000.0
3990000000.0,"Nhà ngõ, hẻm",20.0,Chưa xác định,3.0,3.0,3.0,Nội thất đầy đủ,Thông thường,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Phường Hạnh Thông,109380000.0
4000000000.0,"Nhà ngõ, hẻm",30.0,Chưa xác định,2.0,2.0,2.0,Không rõ,Hẻm xe hơi,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường An Hội Đông,110610000.0
6100000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,Phường Hạnh Thông,109380000.0
5400000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Hẻm xe hơi,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Hạnh Thông,142250000.0
8189999999.999999,"Nhà ngõ, hẻm",119.0,Đã có sổ,3.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Phường An Hội Đông,112500000.0
4150000000.0000005,"Nhà ngõ, hẻm",30.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,3.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Phường Gò Vấp,120000000.0
18450000000.0,"Nhà ngõ, hẻm",120.0,Đã có sổ,6.0,6.0,6.0,Nội thất cao cấp,Hẻm xe hơi,4.0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,Phường Thông Tây Hội,117150000.0
5380000000.0,"Nhà ngõ, hẻm",45.0,Đã có sổ,3.0,2.0,2.0,Không rõ,Thông thường,3.6,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Phường Gò Vấp,112500000.0
11900000000.0,"Nhà ngõ, hẻm",58.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Phường Hạnh Thông,128330000.00000001
5300000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,4.0,3.0,3.0,Nội thất đầy đủ,Thông thường,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Phường Hạnh Thông,115380000.0
4750000000.0,"Nhà ngõ, hẻm",36.0,Đã có sổ,3.0,2.0,2.0,Nội thất đầy đủ,Thông thường,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường An Hội Đông,108840000.0
13750000000.0,"Nhà mặt phố, mặt tiền",112.0,Đã có sổ,4.0,5.0,4.0,Nội thất cao cấp,Thông thường,4.5,1,1,0,1,1,0,1,1,0,0,1,0,0,0,Phường An Hội Đông,86080000.0
8900000000.0,"Nhà ngõ, hẻm",53.5,Đã có sổ,6.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường An Hội Tây,128330000.00000001
2980000000.0,"Nhà ngõ, hẻm",18.1,Đã có sổ,3.0,2.0,3.0,Nội thất đầy đủ,Hiện trạng khác,2.06,0,0,0,1,0,0,1,0,1,0,1,0,0,0,Phường Thông Tây Hội,113540000.0
3990000000.0,"Nhà ngõ, hẻm",20.0,Chưa xác định,3.0,3.0,3.0,Không rõ,Thông thường,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Phường An Hội Tây,112380000.0
3880000000.0,"Nhà ngõ, hẻm",25.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Nhà nở hậu,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thông Tây Hội,117640000.0
6580000000.0,"Nhà ngõ, hẻm",53.2,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,3.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường An Hội Đông,110610000.0
8189999999.999999,"Nhà ngõ, hẻm",60.0,Đã có sổ,5.0,5.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,5.2,0,0,0,1,0,0,1,1,0,1,1,0,1,0,Phường Thông Tây Hội,128100000.0
6500000000.0,"Nhà ngõ, hẻm",70.0,Đã có sổ,3.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Phường An Hội Đông,103000000.0
8990000000.0,"Nhà ngõ, hẻm",47.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,9.0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,Phường Thông Tây Hội,128100000.0
9750000000.0,"Nhà ngõ, hẻm",66.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,Phường Thông Tây Hội,102750000.0
7500000000.0,"Nhà ngõ, hẻm",105.0,Đã có sổ,3.0,3.0,1.0,Nội thất đầy đủ,Nhà nở hậu,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Hạnh Thông,142250000.0
11000000000.0,"Nhà ngõ, hẻm",70.0,Đã có sổ,7.0,6.0,4.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường An Hội Đông,110610000.0
5390000000.0,"Nhà ngõ, hẻm",31.2,Đã có sổ,3.0,2.0,2.0,Nội thất cao cấp,Thông thường,3.9,1,0,0,1,0,0,1,0,0,0,1,0,0,0,Phường Gò Vấp,112500000.0
7500000000.0,"Nhà mặt phố, mặt tiền",64.0,Đã có sổ,5.0,6.0,5.0,Nội thất cao cấp,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Phường An Hội Tây,119050000.0
7700000000.0,"Nhà ngõ, hẻm",64.0,Đã có sổ,5.0,6.0,5.0,Nội thất cao cấp,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Phường An Hội Tây,122490000.0
8900000000.0,"Nhà ngõ, hẻm",80.0,Chưa xác định,6.0,6.0,5.0,Nội thất cao cấp,Hẻm xe hơi,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Thông Tây Hội,114290000.0
